timestamp,DE_LU,NL,FR
2025-11-10 14:15:00+00:00,110.52,103.85,49.0
2025-11-10 14:30:00+00:00,128.94,119.82,50.0
2025-11-10 14:45:00+00:00,162.7,148.49,52.07
2025-11-10 15:00:00+00:00,125.11,116.19,45.0
2025-11-10 15:15:00+00:00,129.52,121.47,56.0
2025-11-10 15:30:00+00:00,131.96,125.62,63.07
2025-11-10 15:45:00+00:00,146.83,138.97,64.01
2025-11-10 16:00:00+00:00,146.44,135.33,62.53
2025-11-10 16:15:00+00:00,146.3,133.75,50.67
2025-11-10 16:30:00+00:00,136.77,128.37,67.73
2025-11-10 16:45:00+00:00,128.1,122.54,77.37
2025-11-10 17:00:00+00:00,154.37,140.97,64.49
2025-11-10 17:15:00+00:00,130.56,122.51,70.03
2025-11-10 17:30:00+00:00,103.39,100.74,83.42
2025-11-10 17:45:00+00:00,94.58,94.58,93.26
2025-11-10 18:00:00+00:00,133.08,123.81,99.32
2025-11-10 18:15:00+00:00,102.11,99.27,87.43
2025-11-10 18:30:00+00:00,90.58,89.11,78.12
2025-11-10 18:45:00+00:00,88.88,88.17,82.05
2025-11-10 19:00:00+00:00,89.7,89.7,75.05
2025-11-10 19:15:00+00:00,96.4,94.14,72.48
2025-11-10 19:30:00+00:00,88.44,85.17,63.14
2025-11-10 19:45:00+00:00,85.9,83.8,70.06
2025-11-10 20:00:00+00:00,94.0,90.06,70.62
2025-11-10 20:15:00+00:00,87.63,85.13,72.67
2025-11-10 20:30:00+00:00,88.63,83.23,54.99
2025-11-10 20:45:00+00:00,85.69,81.9,62.4
2025-11-10 21:00:00+00:00,92.18,88.27,66.0
2025-11-10 21:15:00+00:00,89.59,85.24,61.93
2025-11-10 21:30:00+00:00,85.9,80.79,50.01
2025-11-10 21:45:00+00:00,85.9,79.52,40.72
2025-11-10 22:00:00+00:00,92.91,86.01,43.56
2025-11-10 22:15:00+00:00,85.62,78.82,40.25
2025-11-10 22:30:00+00:00,81.24,77.38,54.89
2025-11-10 22:45:00+00:00,75.71,69.14,26.0
2025-11-10 23:00:00+00:00,89.65,88.42,85.51
2025-11-10 23:15:00+00:00,86.47,82.01,57.2
2025-11-10 23:30:00+00:00,78.38,68.87,15.86
2025-11-10 23:45:00+00:00,78.26,66.84,0.1
2025-11-11 00:00:00+00:00,88.86,84.09,58.64
2025-11-11 00:15:00+00:00,80.93,72.6,23.9
2025-11-11 00:30:00+00:00,76.54,71.16,43.39
2025-11-11 00:45:00+00:00,73.6,63.45,7.03
2025-11-11 01:00:00+00:00,77.65,72.13,43.17
2025-11-11 01:15:00+00:00,76.9,69.67,29.42
2025-11-11 01:30:00+00:00,74.5,68.74,39.09
2025-11-11 01:45:00+00:00,74.16,66.86,31.14
2025-11-11 02:00:00+00:00,73.04,66.68,35.09
2025-11-11 02:15:00+00:00,75.86,69.35,36.29
2025-11-11 02:30:00+00:00,76.4,68.4,25.56
2025-11-11 02:45:00+00:00,74.18,65.83,22.03
2025-11-11 03:00:00+00:00,73.51,65.85,24.45
2025-11-11 03:15:00+00:00,75.37,65.98,12.3
2025-11-11 03:30:00+00:00,75.94,67.01,17.05
2025-11-11 03:45:00+00:00,77.16,70.04,32.56
2025-11-11 04:00:00+00:00,70.72,63.07,24.37
2025-11-11 04:15:00+00:00,76.63,66.8,18.16
2025-11-11 04:30:00+00:00,76.92,68.01,28.52
2025-11-11 04:45:00+00:00,84.02,74.33,31.12
2025-11-11 05:00:00+00:00,74.61,66.61,30.45
2025-11-11 05:15:00+00:00,77.76,68.57,28.31
2025-11-11 05:30:00+00:00,88.88,78.44,30.32
2025-11-11 05:45:00+00:00,105.9,91.07,18.46
2025-11-11 06:00:00+00:00,97.03,85.59,28.46
2025-11-11 06:15:00+00:00,103.94,90.29,20.5
2025-11-11 06:30:00+00:00,109.38,96.32,28.59
2025-11-11 06:45:00+00:00,110.49,94.24,9.59
2025-11-11 07:00:00+00:00,119.64,106.69,34.65
2025-11-11 07:15:00+00:00,115.42,100.86,15.77
2025-11-11 07:30:00+00:00,113.56,100.17,25.01
2025-11-11 07:45:00+00:00,106.57,92.28,5.99
2025-11-11 08:00:00+00:00,115.76,107.84,32.89
2025-11-11 08:15:00+00:00,98.64,95.21,13.53
2025-11-11 08:30:00+00:00,103.62,96.41,15.02
2025-11-11 08:45:00+00:00,94.44,84.54,0.08
2025-11-11 09:00:00+00:00,106.39,103.76,31.68
2025-11-11 09:15:00+00:00,90.83,87.87,14.39
2025-11-11 09:30:00+00:00,85.99,83.85,5.0
2025-11-11 09:45:00+00:00,82.68,76.83,1.2
2025-11-11 10:00:00+00:00,93.08,88.8,12.64
2025-11-11 10:15:00+00:00,88.87,83.75,12.2
2025-11-11 10:30:00+00:00,85.91,81.03,10.0
2025-11-11 10:45:00+00:00,83.83,76.82,7.96
2025-11-11 11:00:00+00:00,85.41,74.37,11.82
2025-11-11 11:15:00+00:00,83.58,72.91,12.42
2025-11-11 11:30:00+00:00,85.29,74.99,16.57
2025-11-11 11:45:00+00:00,92.36,80.16,11.01
2025-11-11 12:00:00+00:00,84.06,72.86,10.0
2025-11-11 12:15:00+00:00,86.7,75.22,10.8
2025-11-11 12:30:00+00:00,90.43,77.95,7.96
2025-11-11 12:45:00+00:00,98.53,84.52,5.9
2025-11-11 13:00:00+00:00,87.43,73.92,3.0
2025-11-11 13:15:00+00:00,94.24,79.8,3.53
2025-11-11 13:30:00+00:00,104.77,88.82,5.11
2025-11-11 13:45:00+00:00,118.5,101.29,10.9
2025-11-11 14:00:00+00:00,97.75,83.22,11.0
2025-11-11 14:15:00+00:00,117.05,99.03,10.2
2025-11-11 14:30:00+00:00,136.58,115.76,13.27
2025-11-11 14:45:00+00:00,145.72,123.98,16.79
2025-11-11 15:00:00+00:00,128.59,110.5,15.01
2025-11-11 15:15:00+00:00,141.12,122.22,22.38
2025-11-11 15:30:00+00:00,148.68,130.24,32.74
2025-11-11 15:45:00+00:00,153.9,133.6,26.41
2025-11-11 16:00:00+00:00,147.63,129.77,25.97
2025-11-11 16:15:00+00:00,149.49,132.33,32.53
2025-11-11 16:30:00+00:00,143.6,127.76,35.43
2025-11-11 16:45:00+00:00,132.31,121.22,55.83
2025-11-11 17:00:00+00:00,137.35,122.45,40.18
2025-11-11 17:15:00+00:00,122.31,111.85,62.13
2025-11-11 17:30:00+00:00,107.44,96.17,42.28
2025-11-11 17:45:00+00:00,92.89,85.75,55.83
2025-11-11 18:00:00+00:00,112.69,100.1,43.46
2025-11-11 18:15:00+00:00,96.44,84.06,32.4
2025-11-11 18:30:00+00:00,105.18,91.49,30.37
2025-11-11 18:45:00+00:00,105.82,88.27,5.48
2025-11-11 19:00:00+00:00,106.87,94.71,35.29
2025-11-11 19:15:00+00:00,103.73,89.59,18.0
2025-11-11 19:30:00+00:00,96.9,84.47,21.59
2025-11-11 19:45:00+00:00,85.2,73.72,16.15
2025-11-11 20:00:00+00:00,106.94,93.21,20.71
2025-11-11 20:15:00+00:00,96.91,84.13,18.02
2025-11-11 20:30:00+00:00,94.43,81.8,15.24
2025-11-11 20:45:00+00:00,87.25,74.08,3.97
2025-11-11 21:00:00+00:00,116.38,98.86,0.0
2025-11-11 21:15:00+00:00,94.56,81.58,15.52
2025-11-11 21:30:00+00:00,85.91,77.24,36.79
2025-11-11 21:45:00+00:00,71.39,62.31,20.64
2025-11-11 22:00:00+00:00,89.78,78.14,20.63
2025-11-11 22:15:00+00:00,79.84,68.63,12.36
2025-11-11 22:30:00+00:00,74.29,66.31,28.97
2025-11-11 22:45:00+00:00,58.09,49.67,13.57
2025-11-11 23:00:00+00:00,88.54,83.98,50.0
2025-11-11 23:15:00+00:00,76.66,69.26,43.27
2025-11-11 23:30:00+00:00,68.23,60.89,17.2
2025-11-11 23:45:00+00:00,66.48,54.66,3.08
2025-11-12 00:00:00+00:00,76.38,65.89,24.93
2025-11-12 00:15:00+00:00,69.06,60.38,17.43
2025-11-12 00:30:00+00:00,62.55,55.37,16.43
2025-11-12 00:45:00+00:00,65.27,52.32,16.04
2025-11-12 01:00:00+00:00,65.4,58.01,17.65
2025-11-12 01:15:00+00:00,64.06,56.44,16.6
2025-11-12 01:30:00+00:00,67.0,54.19,14.81
2025-11-12 01:45:00+00:00,61.18,51.13,14.01
2025-11-12 02:00:00+00:00,65.51,55.27,14.54
2025-11-12 02:15:00+00:00,62.12,52.69,14.17
2025-11-12 02:30:00+00:00,60.97,50.73,11.1
2025-11-12 02:45:00+00:00,61.0,49.95,9.22
2025-11-12 03:00:00+00:00,60.89,47.04,9.89
2025-11-12 03:15:00+00:00,63.22,46.02,8.78
2025-11-12 03:30:00+00:00,63.78,46.44,7.3
2025-11-12 03:45:00+00:00,61.31,46.85,10.87
2025-11-12 04:00:00+00:00,63.99,47.41,14.0
2025-11-12 04:15:00+00:00,66.28,47.94,14.43
2025-11-12 04:30:00+00:00,74.12,58.98,14.81
2025-11-12 04:45:00+00:00,72.81,57.71,14.68
2025-11-12 05:00:00+00:00,59.39,41.03,20.79
2025-11-12 05:15:00+00:00,77.21,55.41,34.0
2025-11-12 05:30:00+00:00,76.4,61.66,43.98
2025-11-12 05:45:00+00:00,94.99,81.88,51.52
2025-11-12 06:00:00+00:00,105.94,99.8,52.0
2025-11-12 06:15:00+00:00,107.55,103.12,53.26
2025-11-12 06:30:00+00:00,110.46,104.94,51.94
2025-11-12 06:45:00+00:00,105.09,99.47,52.24
2025-11-12 07:00:00+00:00,134.39,125.75,60.0
2025-11-12 07:15:00+00:00,109.73,103.17,51.76
2025-11-12 07:30:00+00:00,103.55,96.71,44.7
2025-11-12 07:45:00+00:00,55.22,55.0,25.37
2025-11-12 08:00:00+00:00,107.02,116.95,23.83
2025-11-12 08:15:00+00:00,83.19,83.19,14.02
2025-11-12 08:30:00+00:00,71.36,71.36,5.0
2025-11-12 08:45:00+00:00,50.88,50.88,3.52
2025-11-12 09:00:00+00:00,88.59,91.91,3.52
2025-11-12 09:15:00+00:00,72.2,72.2,3.52
2025-11-12 09:30:00+00:00,70.99,63.04,1.15
2025-11-12 09:45:00+00:00,54.33,48.53,0.16
2025-11-12 10:00:00+00:00,72.22,63.81,0.01
2025-11-12 10:15:00+00:00,58.88,51.0,0.0
2025-11-12 10:30:00+00:00,55.06,48.79,0.0
2025-11-12 10:45:00+00:00,53.86,48.03,0.0
2025-11-12 11:00:00+00:00,52.5,47.16,2.08
2025-11-12 11:15:00+00:00,54.12,47.94,9.84
2025-11-12 11:30:00+00:00,58.91,52.44,11.97
2025-11-12 11:45:00+00:00,71.01,62.85,9.23
2025-11-12 12:00:00+00:00,53.0,47.8,2.89
2025-11-12 12:15:00+00:00,64.83,57.63,0.85
2025-11-12 12:30:00+00:00,83.87,73.82,0.65
2025-11-12 12:45:00+00:00,93.37,82.02,0.65
2025-11-12 13:00:00+00:00,61.48,61.48,0.65
2025-11-12 13:15:00+00:00,57.24,57.24,0.66
2025-11-12 13:30:00+00:00,80.0,80.0,1.55
2025-11-12 13:45:00+00:00,122.98,122.98,8.75
2025-11-12 14:00:00+00:00,65.85,65.85,3.75
2025-11-12 14:15:00+00:00,92.64,89.7,8.25
2025-11-12 14:30:00+00:00,127.0,112.55,11.97
2025-11-12 14:45:00+00:00,134.39,131.73,16.3
2025-11-12 15:00:00+00:00,100.0,88.95,6.78
2025-11-12 15:15:00+00:00,114.0,102.39,14.94
2025-11-12 15:30:00+00:00,116.0,105.03,16.43
2025-11-12 15:45:00+00:00,124.5,114.36,26.46
2025-11-12 16:00:00+00:00,117.21,107.69,31.62
2025-11-12 16:15:00+00:00,115.99,108.98,50.0
2025-11-12 16:30:00+00:00,119.0,110.01,40.5
2025-11-12 16:45:00+00:00,109.38,100.81,33.49
2025-11-12 17:00:00+00:00,115.99,106.22,24.9
2025-11-12 17:15:00+00:00,109.9,103.85,52.17
2025-11-12 17:30:00+00:00,99.05,94.05,46.91
2025-11-12 17:45:00+00:00,94.53,92.01,61.4
2025-11-12 18:00:00+00:00,99.35,95.17,53.07
2025-11-12 18:15:00+00:00,87.42,85.1,53.91
2025-11-12 18:30:00+00:00,87.21,82.29,35.47
2025-11-12 18:45:00+00:00,81.73,75.24,18.62
2025-11-12 19:00:00+00:00,85.5,84.81,10.67
2025-11-12 19:15:00+00:00,84.81,81.52,22.36
2025-11-12 19:30:00+00:00,86.03,82.25,45.94
2025-11-12 19:45:00+00:00,67.44,68.22,5.02
2025-11-12 20:00:00+00:00,106.53,94.67,21.73
2025-11-12 20:15:00+00:00,86.02,75.64,15.13
2025-11-12 20:30:00+00:00,63.0,57.62,32.23
2025-11-12 20:45:00+00:00,52.07,46.17,4.39
2025-11-12 21:00:00+00:00,102.13,93.71,35.23
2025-11-12 21:15:00+00:00,79.43,72.25,31.64
2025-11-12 21:30:00+00:00,64.63,59.68,35.75
2025-11-12 21:45:00+00:00,55.99,51.99,32.21
2025-11-12 22:00:00+00:00,73.57,65.58,28.68
2025-11-12 22:15:00+00:00,64.53,60.85,20.59
2025-11-12 22:30:00+00:00,51.41,51.44,30.35
2025-11-12 22:45:00+00:00,38.23,38.25,18.37
2025-11-12 23:00:00+00:00,44.57,40.85,31.65
2025-11-12 23:15:00+00:00,36.24,33.22,23.25
2025-11-12 23:30:00+00:00,30.88,28.47,21.62
2025-11-12 23:45:00+00:00,19.98,17.05,20.0
2025-11-13 00:00:00+00:00,25.37,23.5,25.0
2025-11-13 00:15:00+00:00,19.03,17.13,22.6
2025-11-13 00:30:00+00:00,17.26,15.31,20.82
2025-11-13 00:45:00+00:00,14.23,12.28,17.81
2025-11-13 01:00:00+00:00,14.2,11.66,17.81
2025-11-13 01:15:00+00:00,13.36,11.14,16.88
2025-11-13 01:30:00+00:00,9.25,6.32,12.72
2025-11-13 01:45:00+00:00,7.94,5.28,11.38
2025-11-13 02:00:00+00:00,8.57,5.77,13.17
2025-11-13 02:15:00+00:00,8.09,5.08,11.93
2025-11-13 02:30:00+00:00,7.91,5.09,11.48
2025-11-13 02:45:00+00:00,6.55,3.6,10.0
2025-11-13 03:00:00+00:00,5.64,3.25,8.51
2025-11-13 03:15:00+00:00,5.63,2.53,8.41
2025-11-13 03:30:00+00:00,5.63,3.97,10.99
2025-11-13 03:45:00+00:00,7.1,6.9,14.6
2025-11-13 04:00:00+00:00,9.18,5.95,12.0
2025-11-13 04:15:00+00:00,15.63,12.56,16.9
2025-11-13 04:30:00+00:00,32.1,28.54,17.55
2025-11-13 04:45:00+00:00,46.98,43.48,18.98
2025-11-13 05:00:00+00:00,33.77,27.52,18.81
2025-11-13 05:15:00+00:00,54.99,46.71,22.79
2025-11-13 05:30:00+00:00,57.17,50.63,35.0
2025-11-13 05:45:00+00:00,57.61,53.41,41.64
2025-11-13 06:00:00+00:00,56.18,53.41,42.8
2025-11-13 06:15:00+00:00,85.02,77.88,45.0
2025-11-13 06:30:00+00:00,86.11,78.39,47.0
2025-11-13 06:45:00+00:00,80.07,80.07,48.67
2025-11-13 07:00:00+00:00,85.29,85.32,54.74
2025-11-13 07:15:00+00:00,67.91,81.95,50.0
2025-11-13 07:30:00+00:00,51.65,98.02,50.0
2025-11-13 07:45:00+00:00,59.48,81.95,45.26
2025-11-13 08:00:00+00:00,58.79,138.0,47.45
2025-11-13 08:15:00+00:00,56.76,99.01,45.0
2025-11-13 08:30:00+00:00,50.6,80.72,43.28
2025-11-13 08:45:00+00:00,48.29,72.07,36.39
2025-11-13 09:00:00+00:00,58.51,112.8,35.1
2025-11-13 09:15:00+00:00,50.4,84.4,34.26
2025-11-13 09:30:00+00:00,47.59,74.53,29.6
2025-11-13 09:45:00+00:00,44.79,72.55,22.6
2025-11-13 10:00:00+00:00,47.25,75.84,22.6
2025-11-13 10:15:00+00:00,36.95,75.1,22.22
2025-11-13 10:30:00+00:00,40.07,85.24,21.97
2025-11-13 10:45:00+00:00,47.57,100.1,20.0
2025-11-13 11:00:00+00:00,42.05,72.35,22.43
2025-11-13 11:15:00+00:00,46.86,75.02,27.42
2025-11-13 11:30:00+00:00,51.23,94.0,31.9
2025-11-13 11:45:00+00:00,52.22,110.46,30.25
2025-11-13 12:00:00+00:00,50.41,72.4,29.36
2025-11-13 12:15:00+00:00,52.21,82.7,25.44
2025-11-13 12:30:00+00:00,68.01,105.1,20.0
2025-11-13 12:45:00+00:00,71.66,135.8,20.0
2025-11-13 13:00:00+00:00,48.49,79.62,20.0
2025-11-13 13:15:00+00:00,64.37,92.52,22.22
2025-11-13 13:30:00+00:00,80.27,101.6,22.43
2025-11-13 13:45:00+00:00,116.21,106.27,37.33
2025-11-13 14:00:00+00:00,66.94,72.36,23.25
2025-11-13 14:15:00+00:00,85.44,81.64,25.67
2025-11-13 14:30:00+00:00,118.21,107.67,32.85
2025-11-13 14:45:00+00:00,136.07,135.15,47.27
2025-11-13 15:00:00+00:00,75.35,67.59,35.0
2025-11-13 15:15:00+00:00,118.17,104.73,35.0
2025-11-13 15:30:00+00:00,129.6,115.58,42.1
2025-11-13 15:45:00+00:00,122.93,191.3,43.28
2025-11-13 16:00:00+00:00,114.95,104.85,42.1
2025-11-13 16:15:00+00:00,128.49,117.59,44.0
2025-11-13 16:30:00+00:00,134.41,123.02,45.4
2025-11-13 16:45:00+00:00,142.55,130.67,48.67
2025-11-13 17:00:00+00:00,125.67,115.96,48.67
2025-11-13 17:15:00+00:00,128.47,118.5,50.0
2025-11-13 17:30:00+00:00,134.35,124.33,54.87
2025-11-13 17:45:00+00:00,138.72,129.06,62.3
2025-11-13 18:00:00+00:00,132.32,122.41,55.0
2025-11-13 18:15:00+00:00,130.57,120.79,54.48
2025-11-13 18:30:00+00:00,130.15,120.24,53.01
2025-11-13 18:45:00+00:00,126.51,116.56,50.0
2025-11-13 19:00:00+00:00,122.99,110.65,50.0
2025-11-13 19:15:00+00:00,107.94,97.81,50.0
2025-11-13 19:30:00+00:00,102.16,94.01,49.91
2025-11-13 19:45:00+00:00,114.29,104.91,45.44
2025-11-13 20:00:00+00:00,131.32,119.15,42.05
2025-11-13 20:15:00+00:00,123.82,112.93,44.1
2025-11-13 20:30:00+00:00,111.33,100.33,31.44
2025-11-13 20:45:00+00:00,99.96,88.21,14.98
2025-11-13 21:00:00+00:00,127.32,114.63,40.0
2025-11-13 21:15:00+00:00,114.18,102.49,33.45
2025-11-13 21:30:00+00:00,103.83,93.15,30.0
2025-11-13 21:45:00+00:00,97.01,87.38,30.05
2025-11-13 22:00:00+00:00,117.09,105.1,28.57
2025-11-13 22:15:00+00:00,109.52,98.06,24.7
2025-11-13 22:30:00+00:00,100.01,89.2,20.0
2025-11-13 22:45:00+00:00,84.47,75.49,17.55
2025-11-13 23:00:00+00:00,97.96,87.78,22.81
2025-11-13 23:15:00+00:00,94.94,85.18,22.68
2025-11-13 23:30:00+00:00,101.3,89.61,15.2
2025-11-13 23:45:00+00:00,99.57,88.35,16.9
2025-11-14 00:00:00+00:00,96.96,86.75,22.55
2025-11-14 00:15:00+00:00,91.72,82.04,20.9
2025-11-14 00:30:00+00:00,98.89,87.71,17.64
2025-11-14 00:45:00+00:00,95.64,84.81,16.68
2025-11-14 01:00:00+00:00,98.65,86.64,15.05
2025-11-14 01:15:00+00:00,97.3,85.31,13.73
2025-11-14 01:30:00+00:00,97.09,84.66,10.49
2025-11-14 01:45:00+00:00,86.69,76.01,11.64
2025-11-14 02:00:00+00:00,90.79,79.96,12.74
2025-11-14 02:15:00+00:00,89.83,78.75,10.0
2025-11-14 02:30:00+00:00,90.62,79.02,7.19
2025-11-14 02:45:00+00:00,94.88,82.45,5.77
2025-11-14 03:00:00+00:00,88.83,76.72,5.33
2025-11-14 03:15:00+00:00,90.07,77.86,5.11
2025-11-14 03:30:00+00:00,93.05,80.5,5.11
2025-11-14 03:45:00+00:00,96.57,83.6,5.71
2025-11-14 04:00:00+00:00,95.69,82.87,7.96
2025-11-14 04:15:00+00:00,92.08,80.06,9.24
2025-11-14 04:30:00+00:00,86.08,75.02,13.38
2025-11-14 04:45:00+00:00,92.56,79.07,14.88
2025-11-14 05:00:00+00:00,97.64,84.36,12.7
2025-11-14 05:15:00+00:00,113.1,97.89,13.66
2025-11-14 05:30:00+00:00,112.87,93.53,15.71
2025-11-14 05:45:00+00:00,127.5,111.98,22.68
2025-11-14 06:00:00+00:00,131.0,113.94,30.0
2025-11-14 06:15:00+00:00,140.0,119.73,21.45
2025-11-14 06:30:00+00:00,139.99,122.66,30.05
2025-11-14 06:45:00+00:00,142.4,124.26,28.68
2025-11-14 07:00:00+00:00,153.68,135.9,30.23
2025-11-14 07:15:00+00:00,140.31,125.95,41.68
2025-11-14 07:30:00+00:00,132.54,118.17,36.86
2025-11-14 07:45:00+00:00,119.01,106.39,29.39
2025-11-14 08:00:00+00:00,134.74,120.82,38.0
2025-11-14 08:15:00+00:00,121.93,109.19,33.36
2025-11-14 08:30:00+00:00,119.9,105.2,17.7
2025-11-14 08:45:00+00:00,107.04,94.38,19.06
2025-11-14 09:00:00+00:00,122.8,109.81,27.77
2025-11-14 09:15:00+00:00,115.64,101.48,12.09
2025-11-14 09:30:00+00:00,106.17,92.81,8.4
2025-11-14 09:45:00+00:00,103.5,90.77,10.42
2025-11-14 10:00:00+00:00,110.37,97.87,20.15
2025-11-14 10:15:00+00:00,106.29,94.6,21.92
2025-11-14 10:30:00+00:00,105.23,92.99,16.9
2025-11-14 10:45:00+00:00,102.25,90.41,16.79
2025-11-14 11:00:00+00:00,102.1,91.38,21.0
2025-11-14 11:15:00+00:00,100.0,89.7,21.84
2025-11-14 11:30:00+00:00,99.55,89.41,22.55
2025-11-14 11:45:00+00:00,103.25,92.13,18.73
2025-11-14 12:00:00+00:00,102.19,91.02,17.74
2025-11-14 12:15:00+00:00,101.52,90.48,16.9
2025-11-14 12:30:00+00:00,105.28,93.85,16.9
2025-11-14 12:45:00+00:00,112.7,99.94,16.79
2025-11-14 13:00:00+00:00,103.69,92.16,16.79
2025-11-14 13:15:00+00:00,110.7,98.92,20.56
2025-11-14 13:30:00+00:00,101.27,92.37,22.81
2025-11-14 13:45:00+00:00,112.59,102.81,23.07
2025-11-14 14:00:00+00:00,112.71,98.76,22.85
2025-11-14 14:15:00+00:00,107.77,96.96,23.2
2025-11-14 14:30:00+00:00,117.26,105.89,24.43
2025-11-14 14:45:00+00:00,123.83,112.08,25.0
2025-11-14 15:00:00+00:00,117.04,102.65,20.05
2025-11-14 15:15:00+00:00,124.91,109.7,21.23
2025-11-14 15:30:00+00:00,106.9,98.81,27.09
2025-11-14 15:45:00+00:00,115.01,107.81,39.31
2025-11-14 16:00:00+00:00,135.55,114.65,13.01
2025-11-14 16:15:00+00:00,134.26,115.41,24.51
2025-11-14 16:30:00+00:00,130.94,116.57,50.52
2025-11-14 16:45:00+00:00,125.53,112.61,52.82
2025-11-14 17:00:00+00:00,121.17,96.08,51.24
2025-11-14 17:15:00+00:00,106.01,89.32,52.82
2025-11-14 17:30:00+00:00,117.06,85.0,55.68
2025-11-14 17:45:00+00:00,135.0,89.2,60.0
2025-11-14 18:00:00+00:00,124.96,91.62,60.95
2025-11-14 18:15:00+00:00,102.29,81.21,62.02
2025-11-14 18:30:00+00:00,100.0,82.48,55.54
2025-11-14 18:45:00+00:00,98.71,88.88,52.3
2025-11-14 19:00:00+00:00,101.25,91.38,60.21
2025-11-14 19:15:00+00:00,94.69,87.03,55.68
2025-11-14 19:30:00+00:00,98.42,85.8,38.86
2025-11-14 19:45:00+00:00,101.3,85.31,25.53
2025-11-14 20:00:00+00:00,102.7,89.32,34.65
2025-11-14 20:15:00+00:00,89.06,76.17,33.1
2025-11-14 20:30:00+00:00,92.94,80.22,32.99
2025-11-14 20:45:00+00:00,87.95,76.71,32.29
2025-11-14 21:00:00+00:00,103.2,90.78,34.84
2025-11-14 21:15:00+00:00,101.22,89.9,39.22
2025-11-14 21:30:00+00:00,99.72,90.1,41.22
2025-11-14 21:45:00+00:00,83.92,76.15,39.67
2025-11-14 22:00:00+00:00,98.68,90.83,40.1
2025-11-14 22:15:00+00:00,85.12,77.26,33.43
2025-11-14 22:30:00+00:00,72.97,65.24,30.0
2025-11-14 22:45:00+00:00,57.83,52.4,29.6
2025-11-14 23:00:00+00:00,85.67,77.4,31.5
2025-11-14 23:15:00+00:00,78.99,70.36,22.2
2025-11-14 23:30:00+00:00,78.58,69.14,21.14
2025-11-14 23:45:00+00:00,66.27,57.1,17.11
2025-11-15 00:00:00+00:00,83.9,73.92,23.04
2025-11-15 00:15:00+00:00,81.59,71.67,19.1
2025-11-15 00:30:00+00:00,75.97,66.88,19.51
2025-11-15 00:45:00+00:00,70.34,62.1,17.37
2025-11-15 01:00:00+00:00,81.24,70.11,18.92
2025-11-15 01:15:00+00:00,75.07,61.42,17.37
2025-11-15 01:30:00+00:00,73.9,61.22,17.11
2025-11-15 01:45:00+00:00,68.66,59.45,17.0
2025-11-15 02:00:00+00:00,76.0,66.09,17.03
2025-11-15 02:15:00+00:00,69.39,60.19,17.03
2025-11-15 02:30:00+00:00,74.16,64.93,16.9
2025-11-15 02:45:00+00:00,72.57,63.4,16.57
2025-11-15 03:00:00+00:00,77.16,60.28,16.49
2025-11-15 03:15:00+00:00,73.94,60.23,16.46
2025-11-15 03:30:00+00:00,68.64,60.02,16.46
2025-11-15 03:45:00+00:00,69.06,60.35,16.57
2025-11-15 04:00:00+00:00,66.21,58.79,17.08
2025-11-15 04:15:00+00:00,66.91,58.73,17.03
2025-11-15 04:30:00+00:00,69.23,60.07,17.1
2025-11-15 04:45:00+00:00,80.11,69.27,17.2
2025-11-15 05:00:00+00:00,55.15,46.79,17.2
2025-11-15 05:15:00+00:00,66.7,57.01,18.58
2025-11-15 05:30:00+00:00,70.26,60.56,20.0
2025-11-15 05:45:00+00:00,80.52,69.98,22.79
2025-11-15 06:00:00+00:00,77.02,66.9,20.0
2025-11-15 06:15:00+00:00,77.91,67.66,19.59
2025-11-15 06:30:00+00:00,77.87,69.34,20.61
2025-11-15 06:45:00+00:00,75.42,71.16,25.0
2025-11-15 07:00:00+00:00,74.37,74.37,34.0
2025-11-15 07:15:00+00:00,75.05,76.04,34.0
2025-11-15 07:30:00+00:00,86.93,80.0,29.9
2025-11-15 07:45:00+00:00,83.91,91.02,25.0
2025-11-15 08:00:00+00:00,85.34,86.36,35.01
2025-11-15 08:15:00+00:00,80.35,86.94,30.0
2025-11-15 08:30:00+00:00,89.91,81.4,31.5
2025-11-15 08:45:00+00:00,85.34,79.99,18.91
2025-11-15 09:00:00+00:00,86.85,93.53,33.0
2025-11-15 09:15:00+00:00,85.94,87.9,21.8
2025-11-15 09:30:00+00:00,83.26,82.46,23.98
2025-11-15 09:45:00+00:00,86.4,83.72,18.49
2025-11-15 10:00:00+00:00,86.32,88.93,19.57
2025-11-15 10:15:00+00:00,85.68,84.16,18.07
2025-11-15 10:30:00+00:00,86.13,88.91,17.5
2025-11-15 10:45:00+00:00,83.56,89.22,17.5
2025-11-15 11:00:00+00:00,80.74,84.3,21.1
2025-11-15 11:15:00+00:00,81.24,83.52,20.31
2025-11-15 11:30:00+00:00,87.28,86.83,26.13
2025-11-15 11:45:00+00:00,87.51,89.05,31.34
2025-11-15 12:00:00+00:00,85.99,83.59,21.63
2025-11-15 12:15:00+00:00,93.42,83.77,24.38
2025-11-15 12:30:00+00:00,89.31,89.31,23.77
2025-11-15 12:45:00+00:00,93.95,89.45,28.6
2025-11-15 13:00:00+00:00,89.91,84.07,25.0
2025-11-15 13:15:00+00:00,89.92,83.36,32.0
2025-11-15 13:30:00+00:00,89.91,86.99,35.01
2025-11-15 13:45:00+00:00,108.87,98.89,35.01
2025-11-15 14:00:00+00:00,95.82,86.94,35.0
2025-11-15 14:15:00+00:00,106.91,96.46,35.01
2025-11-15 14:30:00+00:00,91.28,84.22,35.01
